,02_1,02_2,03_1,05_1,05_2,08_1,08_2,09_1,11_1,11_2
59188,2.0,4.0,0.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0
59189,2.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0
59190,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0
59191,0.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0
59192,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0
59193,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0
59194,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
59195,0.0,2.0,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0
59196,0.0,1.0,0.0,6.0,2.0,3.0,5.0,2.0,1.0,1.0
59197,2.0,2.0,0.0,14.0,2.0,3.0,3.0,2.0,3.0,2.0
59198,4.0,5.0,2.0,15.0,2.0,0.0,2.0,4.0,1.0,0.0
59199,3.0,9.0,0.0,8.0,1.0,0.0,4.0,3.0,8.0,2.0
59200,11.0,7.0,1.0,14.0,4.0,2.0,2.0,5.0,8.0,1.0
59201,7.0,5.0,1.0,27.0,12.0,5.0,7.0,2.0,9.0,4.0
59202,7.0,8.0,3.0,46.0,35.0,4.0,10.0,8.0,19.0,9.0
59203,13.0,9.0,0.0,64.0,44.0,3.0,10.0,7.0,37.0,18.0
59204,18.0,14.0,2.0,92.0,93.0,7.0,6.0,10.0,37.0,13.0
59205,25.0,20.0,4.0,100.0,109.0,13.0,13.0,18.0,67.0,36.0
59206,38.0,33.0,5.0,109.0,113.0,15.0,25.0,13.0,56.0,34.0
59207,28.0,19.0,8.0,119.0,136.0,22.0,30.0,16.0,64.0,45.0
59208,27.0,30.0,6.0,123.0,134.0,34.0,48.0,26.0,74.0,62.0
59209,33.0,35.0,22.0,143.0,171.0,49.0,33.0,28.0,97.0,79.0
59210,46.0,55.0,19.0,111.0,134.0,54.0,57.0,35.0,86.0,81.0
59211,56.0,55.0,23.0,122.0,179.0,48.0,45.0,56.0,103.0,83.0
59212,56.0,50.0,24.0,132.0,159.0,83.0,70.0,44.0,103.0,102.0
59213,72.0,64.0,27.0,137.0,184.0,75.0,81.0,61.0,79.0,60.0
59214,52.0,66.0,26.0,149.0,194.0,50.0,68.0,46.0,83.0,75.0
59215,49.0,71.0,27.0,112.0,138.0,50.0,70.0,32.0,76.0,59.0
59216,44.0,54.0,25.0,108.0,131.0,33.0,52.0,34.0,89.0,75.0
59217,61.0,61.0,21.0,109.0,113.0,49.0,61.0,72.0,71.0,64.0
59218,45.0,46.0,22.0,88.0,107.0,42.0,63.0,26.0,105.0,67.0
59219,44.0,61.0,20.0,101.0,80.0,36.0,52.0,32.0,98.0,57.0
59220,46.0,47.0,20.0,90.0,100.0,42.0,69.0,26.0,100.0,66.0
59221,42.0,57.0,16.0,98.0,81.0,44.0,66.0,28.0,93.0,66.0
59222,43.0,52.0,27.0,77.0,80.0,39.0,54.0,33.0,97.0,108.0
59223,62.0,64.0,31.0,92.0,70.0,41.0,62.0,36.0,83.0,71.0
59224,50.0,59.0,15.0,91.0,80.0,40.0,51.0,27.0,90.0,64.0
59225,48.0,70.0,24.0,99.0,103.0,40.0,63.0,27.0,100.0,66.0
59226,44.0,56.0,23.0,89.0,89.0,46.0,63.0,27.0,98.0,59.0
59227,51.0,55.0,22.0,86.0,74.0,43.0,62.0,38.0,92.0,80.0
59228,50.0,29.0,47.0,91.0,79.0,40.0,61.0,42.0,87.0,87.0
59229,45.0,35.0,46.0,88.0,67.0,48.0,65.0,34.0,102.0,85.0
59230,53.0,53.0,22.0,94.0,98.0,62.0,54.0,53.0,93.0,84.0
59231,58.0,52.0,25.0,95.0,67.0,39.0,63.0,32.0,88.0,77.0
59232,55.0,57.0,30.0,96.0,92.0,40.0,69.0,47.0,103.0,78.0
59233,49.0,50.0,23.0,88.0,82.0,50.0,76.0,47.0,115.0,101.0
59234,54.0,78.0,24.0,86.0,83.0,30.0,59.0,43.0,98.0,103.0
59235,55.0,44.0,28.0,84.0,90.0,38.0,71.0,45.0,101.0,103.0
59236,52.0,56.0,24.0,94.0,86.0,48.0,49.0,37.0,110.0,107.0
59237,56.0,56.0,26.0,96.0,98.0,53.0,67.0,48.0,109.0,119.0
59238,80.0,76.0,32.0,92.0,90.0,51.0,65.0,33.0,117.0,117.0
59239,56.0,64.0,25.0,115.0,108.0,54.0,81.0,41.0,105.0,104.0
59240,60.0,62.0,40.0,91.0,88.0,51.0,85.0,43.0,98.0,103.0
59241,49.0,58.0,28.0,113.0,95.0,53.0,59.0,29.0,108.0,109.0
59242,65.0,53.0,29.0,98.0,91.0,50.0,81.0,41.0,105.0,116.0
59243,65.0,68.0,28.0,103.0,93.0,61.0,74.0,38.0,113.0,111.0
59244,62.0,63.0,30.0,85.0,76.0,48.0,68.0,31.0,117.0,138.0
59245,59.0,68.0,30.0,93.0,88.0,54.0,73.0,26.0,126.0,137.0
59246,64.0,52.0,30.0,125.0,124.0,46.0,57.0,27.0,142.0,157.0
59247,59.0,67.0,25.0,103.0,81.0,59.0,72.0,35.0,127.0,154.0
59248,52.0,60.0,26.0,111.0,101.0,52.0,59.0,39.0,142.0,170.0
59249,63.0,51.0,42.0,105.0,100.0,63.0,69.0,27.0,147.0,187.0
59250,55.0,60.0,31.0,104.0,102.0,52.0,75.0,38.0,136.0,179.0
59251,53.0,66.0,37.0,101.0,83.0,61.0,69.0,30.0,124.0,155.0
59252,68.0,54.0,23.0,98.0,98.0,51.0,57.0,20.0,134.0,146.0
59253,52.0,54.0,24.0,79.0,48.0,44.0,61.0,24.0,121.0,124.0
59254,54.0,55.0,25.0,78.0,46.0,46.0,52.0,29.0,125.0,138.0
59255,47.0,43.0,25.0,78.0,60.0,35.0,58.0,22.0,107.0,100.0
59256,47.0,40.0,18.0,73.0,64.0,39.0,60.0,19.0,89.0,98.0
59257,46.0,39.0,22.0,60.0,54.0,34.0,61.0,20.0,94.0,91.0
59258,38.0,47.0,12.0,75.0,64.0,37.0,44.0,19.0,76.0,73.0
59259,41.0,38.0,14.0,67.0,42.0,38.0,38.0,10.0,73.0,52.0
59260,35.0,41.0,8.0,52.0,30.0,22.0,42.0,13.0,72.0,50.0
59261,27.0,34.0,9.0,50.0,34.0,26.0,33.0,19.0,56.0,45.0
59262,29.0,28.0,14.0,52.0,35.0,23.0,38.0,18.0,51.0,42.0
59263,19.0,24.0,10.0,50.0,24.0,20.0,26.0,12.0,55.0,27.0
59264,24.0,38.0,10.0,48.0,27.0,29.0,28.0,13.0,48.0,34.0
59265,29.0,25.0,10.0,40.0,18.0,17.0,31.0,11.0,49.0,27.0
59266,24.0,22.0,13.0,48.0,24.0,20.0,29.0,14.0,43.0,47.0
59267,28.0,28.0,10.0,42.0,16.0,20.0,27.0,9.0,44.0,32.0
59268,24.0,25.0,6.0,38.0,26.0,27.0,39.0,11.0,56.0,32.0
59269,29.0,17.0,13.0,29.0,12.0,14.0,20.0,6.0,43.0,30.0
59270,22.0,25.0,4.0,30.0,9.0,14.0,24.0,10.0,44.0,25.0
59271,26.0,18.0,9.0,35.0,22.0,12.0,20.0,6.0,47.0,25.0
59272,15.0,17.0,3.0,30.0,11.0,22.0,19.0,6.0,30.0,24.0
59273,13.0,17.0,6.0,22.0,8.0,8.0,18.0,7.0,30.0,13.0
59274,13.0,17.0,3.0,19.0,5.0,5.0,14.0,7.0,36.0,15.0
59275,11.0,9.0,2.0,10.0,2.0,6.0,15.0,1.0,20.0,6.0
59276,8.0,9.0,2.0,13.0,3.0,5.0,10.0,2.0,16.0,5.0
59277,7.0,6.0,2.0,9.0,2.0,4.0,7.0,1.0,13.0,6.0
59278,6.0,28.0,1.0,6.0,1.0,7.0,4.0,2.0,8.0,3.0
59279,6.0,6.0,0.0,5.0,0.0,2.0,6.0,2.0,6.0,1.0
59280,4.0,2.0,2.0,6.0,1.0,2.0,6.0,0.0,3.0,0.0
59281,4.0,9.0,2.0,1.0,0.0,3.0,4.0,1.0,8.0,2.0
59282,6.0,7.0,1.0,4.0,0.0,3.0,5.0,2.0,7.0,2.0
59283,6.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
59284,2.0,4.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0
59285,5.0,5.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0
59286,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0
59287,0.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0
59288,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0
59289,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0
59290,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0
59291,4.0,3.0,0.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0
59292,2.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,2.0,2.0
59293,1.0,1.0,0.0,10.0,5.0,0.0,2.0,2.0,3.0,0.0
59294,3.0,8.0,0.0,12.0,5.0,0.0,4.0,1.0,6.0,1.0
59295,3.0,5.0,0.0,12.0,4.0,2.0,6.0,5.0,4.0,2.0
59296,5.0,4.0,0.0,19.0,3.0,3.0,5.0,1.0,10.0,4.0
59297,5.0,5.0,1.0,35.0,17.0,1.0,6.0,2.0,15.0,1.0
59298,7.0,6.0,1.0,45.0,22.0,5.0,7.0,9.0,14.0,5.0
59299,10.0,7.0,1.0,59.0,56.0,5.0,12.0,6.0,20.0,11.0
59300,20.0,20.0,5.0,86.0,69.0,9.0,14.0,7.0,43.0,10.0
59301,21.0,18.0,4.0,84.0,94.0,11.0,15.0,15.0,62.0,41.0
59302,35.0,35.0,10.0,105.0,107.0,23.0,28.0,13.0,58.0,26.0
59303,33.0,28.0,9.0,102.0,111.0,19.0,28.0,15.0,58.0,40.0
59304,25.0,30.0,12.0,113.0,128.0,29.0,38.0,20.0,81.0,68.0
59305,24.0,40.0,12.0,122.0,150.0,37.0,42.0,54.0,85.0,76.0
59306,53.0,65.0,18.0,117.0,161.0,55.0,68.0,46.0,89.0,79.0
59307,58.0,49.0,18.0,132.0,153.0,58.0,58.0,41.0,81.0,64.0
59308,67.0,72.0,18.0,125.0,141.0,76.0,70.0,46.0,84.0,78.0
59309,51.0,60.0,24.0,127.0,165.0,64.0,87.0,44.0,83.0,67.0
59310,67.0,56.0,22.0,117.0,139.0,49.0,58.0,55.0,95.0,63.0
59311,51.0,53.0,27.0,113.0,121.0,41.0,50.0,39.0,81.0,64.0
59312,46.0,68.0,15.0,96.0,112.0,44.0,63.0,30.0,81.0,62.0
59313,43.0,37.0,22.0,103.0,107.0,38.0,47.0,26.0,80.0,61.0
59314,46.0,57.0,22.0,88.0,83.0,37.0,49.0,33.0,84.0,72.0
59315,37.0,48.0,20.0,79.0,78.0,35.0,53.0,32.0,95.0,61.0
59316,37.0,45.0,22.0,92.0,85.0,34.0,55.0,31.0,78.0,72.0
59317,43.0,47.0,21.0,88.0,87.0,40.0,60.0,31.0,88.0,70.0
59318,48.0,52.0,21.0,96.0,97.0,33.0,51.0,28.0,76.0,74.0
59319,54.0,58.0,21.0,92.0,74.0,36.0,61.0,32.0,90.0,69.0
59320,50.0,54.0,22.0,102.0,82.0,42.0,62.0,37.0,100.0,59.0
59321,40.0,47.0,34.0,86.0,70.0,45.0,56.0,38.0,92.0,64.0
59322,50.0,52.0,33.0,107.0,111.0,36.0,61.0,36.0,102.0,91.0
59323,63.0,63.0,35.0,82.0,85.0,54.0,79.0,35.0,108.0,94.0
59324,66.0,69.0,37.0,105.0,96.0,46.0,66.0,33.0,121.0,119.0
59325,55.0,63.0,31.0,89.0,70.0,61.0,84.0,39.0,105.0,103.0
59326,49.0,57.0,18.0,103.0,88.0,41.0,76.0,33.0,107.0,105.0
59327,44.0,63.0,32.0,120.0,108.0,53.0,66.0,41.0,110.0,100.0
59328,60.0,67.0,24.0,94.0,79.0,47.0,67.0,49.0,92.0,78.0
59329,51.0,44.0,19.0,103.0,78.0,45.0,66.0,35.0,107.0,93.0
59330,64.0,61.0,29.0,90.0,95.0,45.0,71.0,45.0,104.0,81.0
59331,59.0,51.0,24.0,109.0,74.0,36.0,63.0,42.0,114.0,92.0
59332,52.0,63.0,18.0,106.0,83.0,51.0,71.0,28.0,102.0,93.0
59333,46.0,61.0,28.0,98.0,84.0,41.0,58.0,49.0,97.0,105.0
59334,56.0,68.0,29.0,100.0,85.0,38.0,55.0,41.0,94.0,84.0
59335,55.0,66.0,25.0,105.0,93.0,52.0,66.0,35.0,94.0,89.0
59336,60.0,65.0,33.0,83.0,90.0,52.0,78.0,48.0,99.0,104.0
59337,55.0,53.0,19.0,107.0,91.0,53.0,68.0,24.0,131.0,141.0
59338,54.0,68.0,29.0,90.0,88.0,51.0,79.0,35.0,120.0,122.0
59339,60.0,77.0,30.0,99.0,92.0,71.0,74.0,40.0,114.0,121.0
59340,52.0,48.0,18.0,109.0,95.0,53.0,71.0,25.0,113.0,146.0
59341,57.0,66.0,26.0,126.0,124.0,60.0,70.0,30.0,116.0,128.0
59342,50.0,63.0,33.0,86.0,85.0,59.0,72.0,33.0,127.0,176.0
59343,58.0,66.0,29.0,91.0,87.0,57.0,79.0,41.0,133.0,147.0
59344,58.0,65.0,34.0,103.0,111.0,50.0,57.0,27.0,155.0,163.0
59345,68.0,71.0,28.0,78.0,82.0,57.0,61.0,26.0,123.0,147.0
59346,70.0,58.0,42.0,104.0,78.0,57.0,63.0,23.0,149.0,173.0
59347,59.0,63.0,23.0,92.0,71.0,48.0,73.0,28.0,134.0,154.0
59348,71.0,68.0,36.0,92.0,76.0,44.0,58.0,29.0,130.0,160.0
59349,48.0,51.0,26.0,75.0,57.0,42.0,53.0,23.0,116.0,133.0
59350,41.0,44.0,17.0,85.0,59.0,41.0,47.0,24.0,139.0,129.0
59351,35.0,40.0,28.0,69.0,54.0,45.0,52.0,19.0,129.0,128.0
59352,42.0,50.0,12.0,68.0,52.0,29.0,45.0,19.0,127.0,112.0
59353,43.0,44.0,26.0,63.0,63.0,30.0,45.0,21.0,98.0,80.0
59354,43.0,37.0,15.0,71.0,60.0,29.0,39.0,9.0,79.0,60.0
59355,31.0,30.0,13.0,64.0,45.0,27.0,41.0,11.0,66.0,53.0
59356,25.0,22.0,5.0,66.0,40.0,30.0,40.0,14.0,77.0,55.0
59357,35.0,29.0,17.0,53.0,29.0,25.0,34.0,18.0,53.0,31.0
59358,19.0,29.0,11.0,44.0,33.0,18.0,34.0,18.0,69.0,57.0
59359,31.0,35.0,14.0,47.0,32.0,21.0,32.0,8.0,48.0,27.0
59360,26.0,19.0,9.0,50.0,30.0,21.0,27.0,11.0,56.0,40.0
59361,37.0,29.0,8.0,38.0,13.0,24.0,35.0,16.0,44.0,34.0
59362,33.0,25.0,14.0,43.0,24.0,17.0,26.0,10.0,59.0,35.0
59363,40.0,26.0,7.0,59.0,28.0,17.0,30.0,5.0,57.0,38.0
59364,17.0,15.0,9.0,52.0,31.0,15.0,31.0,10.0,67.0,43.0
59365,26.0,18.0,12.0,45.0,16.0,20.0,34.0,8.0,49.0,33.0
59366,28.0,17.0,9.0,91.0,74.0,21.0,26.0,11.0,41.0,29.0
59367,14.0,14.0,5.0,94.0,71.0,13.0,30.0,12.0,40.0,27.0
59368,14.0,19.0,4.0,27.0,15.0,17.0,18.0,5.0,39.0,27.0
59369,18.0,16.0,5.0,29.0,15.0,6.0,20.0,9.0,24.0,12.0
59370,18.0,11.0,2.0,12.0,4.0,8.0,18.0,3.0,26.0,9.0
59371,15.0,12.0,7.0,18.0,9.0,6.0,7.0,7.0,20.0,13.0
59372,7.0,7.0,0.0,14.0,1.0,1.0,6.0,0.0,15.0,2.0
59373,8.0,4.0,3.0,6.0,1.0,5.0,11.0,1.0,12.0,8.0
59374,6.0,7.0,1.0,9.0,0.0,2.0,10.0,0.0,9.0,5.0
59375,7.0,9.0,1.0,6.0,1.0,5.0,2.0,4.0,12.0,1.0
59376,6.0,5.0,2.0,7.0,3.0,4.0,4.0,1.0,11.0,0.0
59377,2.0,3.0,2.0,2.0,0.0,3.0,4.0,1.0,3.0,1.0
59378,5.0,5.0,0.0,1.0,1.0,2.0,5.0,2.0,7.0,1.0
59379,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0
59380,3.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0
59381,0.0,3.0,0.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0
59382,1.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0
59383,3.0,2.0,1.0,2.0,0.0,2.0,6.0,3.0,4.0,1.0
59384,3.0,1.0,1.0,3.0,0.0,3.0,5.0,1.0,5.0,2.0
59385,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0
59386,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0
59387,1.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,4.0,3.0
59388,1.0,2.0,1.0,11.0,3.0,0.0,4.0,1.0,4.0,0.0
59389,1.0,2.0,1.0,13.0,3.0,1.0,1.0,2.0,4.0,1.0
59390,2.0,4.0,0.0,13.0,3.0,0.0,4.0,1.0,6.0,2.0
59391,2.0,5.0,1.0,30.0,8.0,2.0,4.0,6.0,9.0,0.0
59392,11.0,5.0,1.0,18.0,7.0,2.0,4.0,1.0,8.0,2.0
59393,7.0,7.0,0.0,31.0,19.0,1.0,6.0,5.0,12.0,1.0
59394,12.0,8.0,3.0,43.0,30.0,4.0,10.0,6.0,19.0,11.0
59395,11.0,12.0,4.0,62.0,47.0,7.0,17.0,11.0,32.0,16.0
59396,15.0,7.0,0.0,87.0,76.0,7.0,17.0,18.0,39.0,16.0
59397,27.0,24.0,5.0,100.0,100.0,14.0,15.0,16.0,62.0,47.0
59398,31.0,26.0,8.0,113.0,124.0,8.0,22.0,20.0,48.0,39.0
59399,35.0,36.0,9.0,103.0,116.0,18.0,27.0,16.0,65.0,42.0
59400,22.0,27.0,12.0,110.0,154.0,30.0,38.0,24.0,76.0,58.0
59401,37.0,46.0,16.0,155.0,166.0,48.0,48.0,23.0,85.0,75.0
59402,38.0,64.0,44.0,110.0,156.0,50.0,63.0,26.0,98.0,109.0
59403,49.0,62.0,33.0,131.0,187.0,59.0,67.0,47.0,78.0,76.0
59404,49.0,60.0,18.0,133.0,167.0,79.0,78.0,43.0,88.0,81.0
59405,51.0,66.0,21.0,149.0,169.0,80.0,75.0,59.0,74.0,67.0
59406,59.0,82.0,23.0,154.0,178.0,48.0,70.0,42.0,85.0,72.0
59407,51.0,57.0,23.0,121.0,148.0,38.0,58.0,29.0,78.0,63.0
59408,44.0,68.0,25.0,108.0,101.0,42.0,58.0,46.0,79.0,63.0
59409,55.0,53.0,20.0,103.0,102.0,51.0,60.0,34.0,84.0,56.0
59410,53.0,52.0,21.0,104.0,87.0,47.0,54.0,37.0,93.0,83.0
59411,46.0,51.0,18.0,102.0,95.0,33.0,58.0,31.0,72.0,57.0
59412,53.0,53.0,30.0,83.0,88.0,37.0,61.0,34.0,92.0,68.0
59413,53.0,43.0,26.0,94.0,85.0,37.0,69.0,31.0,70.0,63.0
59414,50.0,43.0,20.0,84.0,87.0,33.0,49.0,32.0,90.0,74.0
59415,52.0,60.0,21.0,90.0,81.0,35.0,59.0,33.0,105.0,72.0
59416,53.0,63.0,28.0,71.0,79.0,30.0,51.0,41.0,83.0,61.0
59417,53.0,53.0,28.0,98.0,88.0,33.0,72.0,24.0,84.0,59.0
59418,68.0,67.0,21.0,77.0,75.0,42.0,64.0,51.0,84.0,70.0
59419,48.0,50.0,19.0,81.0,87.0,40.0,62.0,35.0,106.0,91.0
59420,33.0,55.0,22.0,99.0,80.0,31.0,51.0,31.0,102.0,98.0
59421,64.0,59.0,24.0,94.0,78.0,53.0,72.0,28.0,108.0,81.0
59422,46.0,56.0,23.0,89.0,96.0,45.0,75.0,33.0,89.0,86.0
59423,46.0,103.0,22.0,81.0,65.0,32.0,61.0,43.0,109.0,97.0
59424,57.0,54.0,22.0,84.0,72.0,30.0,56.0,37.0,85.0,80.0
59425,57.0,54.0,23.0,89.0,69.0,37.0,68.0,20.0,84.0,72.0
59426,58.0,65.0,18.0,83.0,90.0,46.0,67.0,38.0,94.0,74.0
59427,43.0,56.0,27.0,84.0,69.0,47.0,61.0,32.0,80.0,87.0
59428,51.0,47.0,22.0,94.0,94.0,37.0,63.0,42.0,112.0,111.0
59429,52.0,51.0,27.0,103.0,100.0,45.0,67.0,39.0,114.0,120.0
59430,73.0,74.0,34.0,108.0,94.0,54.0,66.0,47.0,130.0,147.0
59431,36.0,54.0,26.0,109.0,112.0,52.0,59.0,40.0,131.0,113.0
59432,64.0,49.0,26.0,102.0,111.0,51.0,74.0,34.0,95.0,104.0
59433,53.0,60.0,33.0,86.0,91.0,46.0,75.0,46.0,113.0,105.0
59434,49.0,58.0,29.0,102.0,96.0,42.0,74.0,43.0,130.0,130.0
59435,52.0,48.0,32.0,109.0,96.0,53.0,68.0,38.0,121.0,133.0
59436,65.0,65.0,23.0,102.0,100.0,67.0,77.0,30.0,121.0,122.0
59437,94.0,62.0,25.0,105.0,94.0,48.0,66.0,31.0,125.0,147.0
59438,63.0,64.0,24.0,99.0,99.0,57.0,64.0,28.0,141.0,157.0
59439,50.0,57.0,18.0,100.0,99.0,59.0,87.0,33.0,148.0,176.0
59440,52.0,60.0,39.0,111.0,105.0,52.0,60.0,26.0,150.0,194.0
59441,69.0,58.0,47.0,100.0,82.0,57.0,62.0,28.0,127.0,156.0
59442,56.0,75.0,38.0,98.0,65.0,47.0,64.0,34.0,149.0,194.0
59443,56.0,66.0,39.0,84.0,86.0,59.0,66.0,35.0,123.0,161.0
59444,52.0,62.0,26.0,89.0,78.0,50.0,56.0,31.0,159.0,190.0
59445,52.0,62.0,22.0,70.0,58.0,43.0,56.0,34.0,105.0,119.0
59446,72.0,49.0,14.0,80.0,63.0,31.0,42.0,33.0,116.0,136.0
59447,53.0,47.0,19.0,66.0,64.0,30.0,54.0,28.0,98.0,104.0
59448,40.0,39.0,19.0,72.0,55.0,41.0,57.0,28.0,98.0,87.0
59449,61.0,54.0,23.0,70.0,56.0,33.0,45.0,15.0,105.0,91.0
59450,43.0,36.0,30.0,74.0,67.0,38.0,39.0,19.0,66.0,62.0
59451,28.0,47.0,14.0,62.0,34.0,34.0,46.0,36.0,69.0,55.0
59452,34.0,38.0,10.0,53.0,46.0,30.0,47.0,15.0,67.0,62.0
59453,37.0,31.0,13.0,48.0,31.0,19.0,26.0,21.0,56.0,48.0
59454,35.0,39.0,13.0,52.0,24.0,29.0,36.0,12.0,56.0,44.0
59455,34.0,31.0,10.0,45.0,31.0,28.0,40.0,11.0,58.0,42.0
59456,36.0,32.0,14.0,53.0,27.0,23.0,47.0,10.0,52.0,32.0
59457,31.0,27.0,15.0,52.0,29.0,24.0,38.0,19.0,63.0,45.0
59458,27.0,30.0,11.0,52.0,34.0,23.0,35.0,11.0,47.0,30.0
59459,33.0,22.0,7.0,41.0,28.0,23.0,41.0,24.0,62.0,49.0
59460,32.0,25.0,7.0,56.0,32.0,22.0,32.0,19.0,65.0,47.0
59461,26.0,24.0,7.0,37.0,22.0,20.0,30.0,7.0,66.0,47.0
59462,28.0,16.0,5.0,46.0,20.0,15.0,24.0,12.0,57.0,38.0
59463,34.0,36.0,8.0,40.0,15.0,8.0,22.0,6.0,47.0,27.0
59464,16.0,17.0,6.0,31.0,10.0,12.0,16.0,6.0,40.0,20.0
59465,21.0,7.0,3.0,21.0,10.0,11.0,20.0,3.0,34.0,23.0
59466,11.0,9.0,6.0,27.0,8.0,8.0,15.0,7.0,36.0,18.0
59467,11.0,14.0,2.0,21.0,11.0,10.0,11.0,5.0,22.0,13.0
59468,8.0,12.0,3.0,14.0,2.0,10.0,11.0,8.0,18.0,7.0
59469,11.0,6.0,2.0,10.0,2.0,6.0,15.0,2.0,25.0,7.0
59470,6.0,6.0,5.0,7.0,1.0,10.0,3.0,2.0,13.0,4.0
59471,3.0,4.0,1.0,9.0,2.0,4.0,6.0,2.0,18.0,4.0
59472,2.0,6.0,1.0,5.0,0.0,5.0,3.0,1.0,12.0,3.0
59473,7.0,7.0,1.0,7.0,1.0,3.0,9.0,3.0,10.0,1.0
59474,3.0,6.0,1.0,3.0,0.0,1.0,9.0,2.0,7.0,2.0
59475,5.0,6.0,2.0,3.0,0.0,1.0,2.0,4.0,6.0,0.0
59476,2.0,8.0,2.0,3.0,1.0,3.0,6.0,2.0,6.0,1.0
59477,4.0,5.0,2.0,4.0,1.0,0.0,3.0,2.0,6.0,4.0
59478,9.0,4.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0
59479,3.0,5.0,0.0,5.0,0.0,4.0,4.0,2.0,3.0,1.0
59480,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,6.0,2.0
59481,1.0,3.0,0.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0
59482,0.0,3.0,0.0,5.0,2.0,3.0,3.0,0.0,2.0,1.0
59483,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0
59484,4.0,2.0,1.0,6.0,0.0,1.0,3.0,1.0,9.0,2.0
59485,2.0,3.0,2.0,15.0,6.0,3.0,4.0,2.0,2.0,1.0
59486,5.0,8.0,3.0,15.0,7.0,2.0,4.0,4.0,3.0,1.0
59487,3.0,6.0,0.0,15.0,4.0,0.0,1.0,3.0,12.0,2.0
59488,8.0,8.0,0.0,12.0,5.0,3.0,5.0,1.0,8.0,0.0
59489,8.0,4.0,1.0,27.0,20.0,4.0,10.0,9.0,17.0,4.0
59490,7.0,6.0,1.0,38.0,22.0,9.0,10.0,5.0,23.0,8.0
59491,17.0,18.0,6.0,52.0,36.0,2.0,10.0,3.0,24.0,12.0
59492,18.0,12.0,1.0,66.0,62.0,11.0,15.0,7.0,45.0,16.0
59493,27.0,20.0,5.0,79.0,71.0,13.0,10.0,12.0,57.0,38.0
59494,29.0,24.0,7.0,87.0,84.0,14.0,21.0,11.0,53.0,38.0
59495,25.0,22.0,4.0,88.0,88.0,17.0,22.0,8.0,55.0,40.0
59496,25.0,31.0,12.0,96.0,101.0,21.0,33.0,20.0,64.0,52.0
59497,32.0,29.0,14.0,124.0,140.0,30.0,45.0,22.0,86.0,72.0
59498,57.0,51.0,22.0,121.0,137.0,52.0,54.0,37.0,93.0,95.0
59499,38.0,53.0,21.0,128.0,160.0,54.0,56.0,43.0,89.0,88.0
59500,43.0,44.0,19.0,137.0,163.0,54.0,52.0,38.0,93.0,96.0
59501,61.0,56.0,14.0,127.0,153.0,55.0,64.0,44.0,91.0,85.0
59502,58.0,62.0,31.0,125.0,175.0,54.0,56.0,47.0,83.0,72.0
59503,52.0,60.0,22.0,96.0,107.0,49.0,68.0,36.0,84.0,63.0
59504,42.0,46.0,20.0,113.0,118.0,34.0,46.0,29.0,94.0,70.0
59505,49.0,56.0,26.0,100.0,100.0,41.0,52.0,30.0,94.0,82.0
59506,58.0,44.0,15.0,105.0,99.0,43.0,69.0,31.0,81.0,68.0
59507,52.0,61.0,23.0,98.0,94.0,32.0,63.0,25.0,86.0,70.0
59508,43.0,44.0,26.0,81.0,98.0,42.0,68.0,36.0,93.0,62.0
59509,48.0,60.0,26.0,90.0,88.0,38.0,53.0,35.0,92.0,66.0
59510,48.0,73.0,18.0,85.0,87.0,31.0,75.0,37.0,93.0,80.0
59511,49.0,55.0,21.0,95.0,84.0,39.0,51.0,38.0,109.0,83.0
