,K097,21,22,81,82,101,102,111
106070,2018-01-09 21:30:00,11.0,15.0,41.0,30.0,22.0,7.0,17.0
106071,2018-01-09 21:45:00,16.0,17.0,36.0,21.0,19.0,11.0,18.0
106072,2018-01-09 22:00:00,21.0,22.0,41.0,20.0,12.0,13.0,15.0
106073,2018-01-09 22:15:00,17.0,18.0,31.0,22.0,21.0,8.0,20.0
106074,2018-01-09 22:30:00,17.0,14.0,37.0,17.0,22.0,11.0,14.0
106075,2018-01-09 22:45:00,8.0,6.0,42.0,25.0,16.0,10.0,10.0
106076,2018-01-09 23:00:00,12.0,12.0,32.0,17.0,8.0,2.0,8.0
106077,2018-01-09 23:15:00,11.0,11.0,21.0,12.0,14.0,7.0,6.0
106078,2018-01-09 23:30:00,10.0,12.0,21.0,12.0,10.0,6.0,7.0
106079,2018-01-09 23:45:00,3.0,6.0,18.0,14.0,9.0,5.0,12.0
106080,2018-01-10 00:00:00,6.0,6.0,14.0,10.0,14.0,5.0,4.0
106081,2018-01-10 00:15:00,6.0,5.0,12.0,6.0,17.0,6.0,5.0
106082,2018-01-10 00:30:00,5.0,6.0,15.0,9.0,12.0,5.0,4.0
106083,2018-01-10 00:45:00,2.0,2.0,10.0,10.0,11.0,3.0,3.0
106084,2018-01-10 01:00:00,2.0,3.0,4.0,3.0,4.0,2.0,1.0
106085,2018-01-10 01:15:00,1.0,1.0,8.0,4.0,9.0,4.0,3.0
106086,2018-01-10 01:30:00,3.0,4.0,12.0,10.0,10.0,2.0,3.0
106087,2018-01-10 01:45:00,2.0,2.0,6.0,7.0,3.0,1.0,1.0
106088,2018-01-10 02:00:00,2.0,2.0,8.0,6.0,5.0,2.0,1.0
106089,2018-01-10 02:15:00,1.0,3.0,8.0,8.0,5.0,2.0,1.0
106090,2018-01-10 02:30:00,1.0,1.0,3.0,3.0,5.0,2.0,0.0
106091,2018-01-10 02:45:00,0.0,0.0,8.0,8.0,3.0,2.0,1.0
106092,2018-01-10 03:00:00,2.0,2.0,5.0,6.0,5.0,1.0,1.0
106093,2018-01-10 03:15:00,0.0,0.0,2.0,2.0,3.0,3.0,0.0
106094,2018-01-10 03:30:00,2.0,3.0,4.0,4.0,0.0,1.0,0.0
106095,2018-01-10 03:45:00,1.0,1.0,4.0,1.0,3.0,2.0,0.0
106096,2018-01-10 04:00:00,4.0,4.0,4.0,2.0,2.0,2.0,3.0
106097,2018-01-10 04:15:00,2.0,3.0,4.0,0.0,2.0,1.0,1.0
106098,2018-01-10 04:30:00,1.0,4.0,3.0,4.0,3.0,0.0,0.0
106099,2018-01-10 04:45:00,4.0,4.0,6.0,4.0,3.0,1.0,3.0
106100,2018-01-10 05:00:00,5.0,6.0,16.0,13.0,8.0,4.0,2.0
106101,2018-01-10 05:15:00,6.0,8.0,12.0,11.0,7.0,6.0,4.0
106102,2018-01-10 05:30:00,7.0,9.0,29.0,9.0,9.0,5.0,3.0
106103,2018-01-10 05:45:00,7.0,8.0,29.0,22.0,8.0,8.0,4.0
106104,2018-01-10 06:00:00,23.0,23.0,40.0,16.0,10.0,7.0,3.0
106105,2018-01-10 06:15:00,15.0,14.0,43.0,18.0,10.0,7.0,8.0
106106,2018-01-10 06:30:00,40.0,49.0,39.0,15.0,13.0,13.0,10.0
106107,2018-01-10 06:45:00,41.0,47.0,38.0,20.0,25.0,29.0,7.0
106108,2018-01-10 07:00:00,45.0,57.0,44.0,25.0,22.0,26.0,9.0
106109,2018-01-10 07:15:00,46.0,67.0,54.0,26.0,26.0,32.0,13.0
106110,2018-01-10 07:30:00,40.0,61.0,55.0,32.0,26.0,28.0,17.0
106111,2018-01-10 07:45:00,67.0,83.0,59.0,33.0,29.0,33.0,19.0
106112,2018-01-10 08:00:00,76.0,75.0,67.0,32.0,25.0,40.0,33.0
106113,2018-01-10 08:15:00,79.0,90.0,78.0,39.0,35.0,36.0,27.0
106114,2018-01-10 08:30:00,79.0,96.0,59.0,25.0,34.0,26.0,25.0
106115,2018-01-10 08:45:00,48.0,61.0,72.0,32.0,28.0,24.0,25.0
106116,2018-01-10 09:00:00,62.0,70.0,42.0,20.0,30.0,29.0,27.0
106117,2018-01-10 09:15:00,38.0,53.0,78.0,21.0,35.0,18.0,19.0
106118,2018-01-10 09:30:00,38.0,55.0,69.0,20.0,33.0,21.0,17.0
106119,2018-01-10 09:45:00,41.0,54.0,64.0,26.0,31.0,27.0,23.0
106120,2018-01-10 10:00:00,22.0,45.0,63.0,37.0,44.0,25.0,24.0
106121,2018-01-10 10:15:00,28.0,55.0,67.0,35.0,34.0,37.0,30.0
106122,2018-01-10 10:30:00,47.0,52.0,77.0,28.0,40.0,19.0,26.0
106123,2018-01-10 10:45:00,34.0,43.0,54.0,29.0,46.0,29.0,36.0
106124,2018-01-10 11:00:00,29.0,50.0,65.0,37.0,39.0,16.0,27.0
106125,2018-01-10 11:15:00,21.0,45.0,71.0,50.0,34.0,17.0,34.0
106126,2018-01-10 11:30:00,32.0,47.0,89.0,31.0,35.0,27.0,44.0
106127,2018-01-10 11:45:00,28.0,52.0,74.0,34.0,36.0,21.0,38.0
106128,2018-01-10 12:00:00,38.0,54.0,80.0,35.0,37.0,18.0,36.0
106129,2018-01-10 12:15:00,34.0,56.0,71.0,37.0,32.0,23.0,33.0
106130,2018-01-10 12:30:00,54.0,65.0,56.0,40.0,42.0,28.0,41.0
106131,2018-01-10 12:45:00,35.0,41.0,77.0,42.0,47.0,26.0,42.0
106132,2018-01-10 13:00:00,46.0,54.0,67.0,49.0,37.0,23.0,30.0
106133,2018-01-10 13:15:00,31.0,37.0,87.0,33.0,29.0,25.0,37.0
106134,2018-01-10 13:30:00,26.0,65.0,78.0,33.0,43.0,24.0,36.0
106135,2018-01-10 13:45:00,31.0,54.0,78.0,33.0,49.0,19.0,34.0
106136,2018-01-10 14:00:00,34.0,41.0,44.0,24.0,33.0,29.0,40.0
106137,2018-01-10 14:15:00,34.0,53.0,108.0,55.0,47.0,22.0,32.0
106138,2018-01-10 14:30:00,43.0,45.0,86.0,37.0,34.0,25.0,34.0
106139,2018-01-10 14:45:00,39.0,44.0,82.0,38.0,45.0,26.0,44.0
106140,2018-01-10 15:00:00,36.0,58.0,85.0,53.0,44.0,31.0,28.0
106141,2018-01-10 15:15:00,42.0,49.0,85.0,60.0,37.0,30.0,48.0
106142,2018-01-10 15:30:00,25.0,44.0,115.0,43.0,34.0,33.0,46.0
106143,2018-01-10 15:45:00,37.0,47.0,106.0,57.0,35.0,30.0,50.0
106144,2018-01-10 16:00:00,24.0,51.0,98.0,53.0,42.0,33.0,43.0
106145,2018-01-10 16:15:00,30.0,49.0,92.0,50.0,44.0,43.0,55.0
106146,2018-01-10 16:30:00,32.0,39.0,106.0,68.0,41.0,22.0,52.0
106147,2018-01-10 16:45:00,28.0,43.0,100.0,47.0,37.0,25.0,55.0
106148,2018-01-10 17:00:00,26.0,39.0,120.0,59.0,36.0,24.0,63.0
106149,2018-01-10 17:15:00,22.0,46.0,100.0,53.0,39.0,29.0,54.0
106150,2018-01-10 17:30:00,21.0,35.0,91.0,54.0,36.0,27.0,52.0
106151,2018-01-10 17:45:00,18.0,30.0,92.0,49.0,34.0,29.0,60.0
106152,2018-01-10 18:00:00,27.0,32.0,79.0,37.0,27.0,30.0,65.0
106153,2018-01-10 18:15:00,24.0,25.0,68.0,36.0,35.0,19.0,39.0
106154,2018-01-10 18:30:00,25.0,38.0,58.0,24.0,20.0,17.0,41.0
106155,2018-01-10 18:45:00,26.0,39.0,60.0,29.0,36.0,18.0,30.0
106156,2018-01-10 19:00:00,23.0,34.0,38.0,27.0,29.0,20.0,42.0
106157,2018-01-10 19:15:00,29.0,39.0,52.0,22.0,34.0,16.0,22.0
106158,2018-01-10 19:30:00,20.0,35.0,54.0,15.0,33.0,13.0,28.0
106159,2018-01-10 19:45:00,22.0,29.0,50.0,16.0,21.0,7.0,27.0
106160,2018-01-10 20:00:00,30.0,35.0,51.0,28.0,19.0,12.0,19.0
106161,2018-01-10 20:15:00,25.0,27.0,36.0,25.0,18.0,11.0,32.0
106162,2018-01-10 20:30:00,21.0,31.0,33.0,10.0,22.0,9.0,18.0
106163,2018-01-10 20:45:00,13.0,14.0,36.0,18.0,38.0,7.0,19.0
106164,2018-01-10 21:00:00,16.0,16.0,58.0,26.0,24.0,9.0,11.0
106165,2018-01-10 21:15:00,13.0,19.0,37.0,21.0,21.0,9.0,23.0
106166,2018-01-10 21:30:00,18.0,24.0,34.0,18.0,17.0,11.0,19.0
106167,2018-01-10 21:45:00,21.0,26.0,42.0,18.0,15.0,5.0,13.0
106168,2018-01-10 22:00:00,21.0,32.0,40.0,17.0,2.0,2.0,10.0
106169,2018-01-10 22:15:00,17.0,25.0,39.0,20.0,12.0,3.0,14.0
106170,2018-01-10 22:30:00,9.0,15.0,51.0,28.0,12.0,5.0,11.0
106171,2018-01-10 22:45:00,5.0,11.0,44.0,31.0,11.0,3.0,6.0
106172,2018-01-10 23:00:00,16.0,19.0,44.0,20.0,9.0,4.0,6.0
106173,2018-01-10 23:15:00,7.0,8.0,25.0,20.0,6.0,3.0,7.0
106174,2018-01-10 23:30:00,9.0,11.0,18.0,14.0,7.0,6.0,9.0
106175,2018-01-10 23:45:00,3.0,3.0,16.0,13.0,3.0,5.0,5.0
106176,2018-01-11 00:00:00,7.0,8.0,18.0,14.0,12.0,2.0,4.0
106177,2018-01-11 00:15:00,8.0,8.0,10.0,9.0,4.0,2.0,2.0
106178,2018-01-11 00:30:00,0.0,0.0,13.0,9.0,3.0,3.0,2.0
106179,2018-01-11 00:45:00,2.0,5.0,10.0,7.0,9.0,2.0,2.0
106180,2018-01-11 01:00:00,2.0,4.0,4.0,6.0,5.0,0.0,1.0
106181,2018-01-11 01:15:00,2.0,3.0,5.0,8.0,4.0,2.0,2.0
106182,2018-01-11 01:30:00,0.0,2.0,10.0,9.0,10.0,1.0,2.0
106183,2018-01-11 01:45:00,3.0,4.0,4.0,4.0,6.0,7.0,2.0
106184,2018-01-11 02:00:00,1.0,1.0,8.0,13.0,4.0,1.0,4.0
106185,2018-01-11 02:15:00,1.0,3.0,9.0,5.0,6.0,4.0,1.0
106186,2018-01-11 02:30:00,4.0,3.0,2.0,3.0,5.0,2.0,0.0
106187,2018-01-11 02:45:00,2.0,2.0,5.0,4.0,2.0,0.0,0.0
106188,2018-01-11 03:00:00,3.0,4.0,4.0,3.0,2.0,0.0,0.0
106189,2018-01-11 03:15:00,3.0,3.0,1.0,3.0,4.0,1.0,1.0
106190,2018-01-11 03:30:00,2.0,3.0,4.0,1.0,3.0,3.0,3.0
106191,2018-01-11 03:45:00,5.0,5.0,7.0,3.0,4.0,3.0,2.0
106192,2018-01-11 04:00:00,1.0,2.0,5.0,4.0,5.0,2.0,0.0
106193,2018-01-11 04:15:00,0.0,3.0,7.0,5.0,3.0,2.0,1.0
106194,2018-01-11 04:30:00,2.0,3.0,5.0,6.0,1.0,1.0,1.0
106195,2018-01-11 04:45:00,3.0,2.0,8.0,2.0,7.0,2.0,1.0
106196,2018-01-11 05:00:00,4.0,4.0,18.0,9.0,4.0,3.0,1.0
106197,2018-01-11 05:15:00,9.0,9.0,12.0,7.0,2.0,3.0,1.0
106198,2018-01-11 05:30:00,8.0,8.0,23.0,11.0,11.0,6.0,2.0
106199,2018-01-11 05:45:00,13.0,15.0,39.0,17.0,13.0,5.0,4.0
106200,2018-01-11 06:00:00,17.0,14.0,48.0,22.0,8.0,4.0,5.0
106201,2018-01-11 06:15:00,15.0,15.0,40.0,19.0,16.0,7.0,9.0
106202,2018-01-11 06:30:00,37.0,32.0,41.0,26.0,20.0,19.0,7.0
106203,2018-01-11 06:45:00,53.0,52.0,47.0,20.0,31.0,34.0,7.0
106204,2018-01-11 07:00:00,43.0,47.0,44.0,22.0,27.0,34.0,17.0
106205,2018-01-11 07:15:00,55.0,59.0,58.0,28.0,24.0,38.0,15.0
106206,2018-01-11 07:30:00,60.0,81.0,60.0,25.0,25.0,35.0,12.0
106207,2018-01-11 07:45:00,49.0,78.0,68.0,32.0,26.0,40.0,22.0
106208,2018-01-11 08:00:00,97.0,88.0,75.0,40.0,27.0,41.0,33.0
106209,2018-01-11 08:15:00,97.0,82.0,70.0,37.0,26.0,40.0,30.0
106210,2018-01-11 08:30:00,88.0,115.0,74.0,43.0,43.0,34.0,22.0
106211,2018-01-11 08:45:00,63.0,95.0,56.0,35.0,39.0,34.0,39.0
106212,2018-01-11 09:00:00,57.0,76.0,75.0,40.0,27.0,28.0,15.0
106213,2018-01-11 09:15:00,64.0,86.0,71.0,31.0,49.0,31.0,25.0
106214,2018-01-11 09:30:00,51.0,59.0,68.0,35.0,31.0,34.0,29.0
106215,2018-01-11 09:45:00,53.0,51.0,62.0,23.0,56.0,27.0,17.0
106216,2018-01-11 10:00:00,23.0,42.0,72.0,36.0,36.0,13.0,39.0
106217,2018-01-11 10:15:00,34.0,55.0,72.0,24.0,42.0,24.0,30.0
106218,2018-01-11 10:30:00,39.0,51.0,54.0,28.0,27.0,25.0,31.0
106219,2018-01-11 10:45:00,31.0,44.0,76.0,28.0,32.0,16.0,21.0
106220,2018-01-11 11:00:00,29.0,34.0,70.0,38.0,37.0,21.0,19.0
106221,2018-01-11 11:15:00,34.0,44.0,52.0,20.0,26.0,23.0,20.0
106222,2018-01-11 11:30:00,28.0,42.0,71.0,43.0,41.0,25.0,18.0
106223,2018-01-11 11:45:00,34.0,44.0,61.0,29.0,33.0,21.0,29.0
106224,2018-01-11 12:00:00,21.0,45.0,77.0,43.0,38.0,22.0,31.0
106225,2018-01-11 12:15:00,29.0,51.0,55.0,34.0,43.0,21.0,36.0
106226,2018-01-11 12:30:00,18.0,44.0,83.0,50.0,35.0,23.0,23.0
106227,2018-01-11 12:45:00,39.0,55.0,77.0,43.0,38.0,25.0,24.0
106228,2018-01-11 13:00:00,30.0,55.0,63.0,42.0,43.0,28.0,30.0
106229,2018-01-11 13:15:00,29.0,36.0,76.0,40.0,43.0,23.0,35.0
106230,2018-01-11 13:30:00,36.0,52.0,69.0,39.0,46.0,29.0,40.0
106231,2018-01-11 13:45:00,39.0,46.0,92.0,46.0,35.0,20.0,34.0
106232,2018-01-11 14:00:00,39.0,49.0,85.0,46.0,36.0,22.0,44.0
106233,2018-01-11 14:15:00,32.0,40.0,94.0,42.0,33.0,19.0,33.0
106234,2018-01-11 14:30:00,28.0,49.0,77.0,45.0,35.0,14.0,48.0
106235,2018-01-11 14:45:00,41.0,52.0,84.0,52.0,33.0,18.0,33.0
106236,2018-01-11 15:00:00,40.0,43.0,91.0,52.0,48.0,28.0,40.0
106237,2018-01-11 15:15:00,48.0,46.0,86.0,54.0,54.0,35.0,75.0
106238,2018-01-11 15:30:00,27.0,41.0,118.0,73.0,59.0,27.0,67.0
106239,2018-01-11 15:45:00,31.0,44.0,69.0,42.0,35.0,25.0,45.0
106240,2018-01-11 16:00:00,22.0,54.0,119.0,55.0,38.0,24.0,58.0
106241,2018-01-11 16:15:00,33.0,47.0,105.0,62.0,57.0,43.0,55.0
106242,2018-01-11 16:30:00,15.0,41.0,100.0,62.0,43.0,46.0,61.0
106243,2018-01-11 16:45:00,26.0,44.0,128.0,64.0,54.0,34.0,54.0
106244,2018-01-11 17:00:00,16.0,40.0,133.0,61.0,40.0,21.0,68.0
106245,2018-01-11 17:15:00,24.0,47.0,120.0,53.0,39.0,25.0,55.0
106246,2018-01-11 17:30:00,27.0,34.0,109.0,40.0,41.0,32.0,63.0
106247,2018-01-11 17:45:00,19.0,42.0,93.0,50.0,40.0,24.0,43.0
106248,2018-01-11 18:00:00,32.0,39.0,80.0,40.0,38.0,17.0,45.0
106249,2018-01-11 18:15:00,29.0,33.0,57.0,30.0,38.0,22.0,58.0
106250,2018-01-11 18:30:00,24.0,32.0,63.0,31.0,29.0,13.0,47.0
106251,2018-01-11 18:45:00,25.0,32.0,60.0,26.0,31.0,20.0,42.0
106252,2018-01-11 19:00:00,37.0,30.0,50.0,21.0,46.0,17.0,29.0
106253,2018-01-11 19:15:00,22.0,38.0,62.0,28.0,29.0,15.0,33.0
106254,2018-01-11 19:30:00,35.0,35.0,41.0,24.0,23.0,10.0,25.0
106255,2018-01-11 19:45:00,22.0,27.0,43.0,24.0,18.0,9.0,24.0
106256,2018-01-11 20:00:00,17.0,28.0,41.0,21.0,30.0,11.0,31.0
106257,2018-01-11 20:15:00,21.0,21.0,52.0,20.0,18.0,7.0,24.0
106258,2018-01-11 20:30:00,17.0,18.0,47.0,20.0,17.0,15.0,20.0
106259,2018-01-11 20:45:00,16.0,21.0,38.0,17.0,28.0,9.0,12.0
106260,2018-01-11 21:00:00,12.0,17.0,49.0,27.0,20.0,12.0,18.0
106261,2018-01-11 21:15:00,20.0,23.0,42.0,22.0,26.0,8.0,15.0
106262,2018-01-11 21:30:00,12.0,20.0,20.0,16.0,20.0,6.0,12.0
106263,2018-01-11 21:45:00,16.0,25.0,37.0,17.0,20.0,12.0,18.0
106264,2018-01-11 22:00:00,14.0,13.0,58.0,27.0,19.0,8.0,18.0
106265,2018-01-11 22:15:00,19.0,29.0,55.0,23.0,21.0,13.0,24.0
106266,2018-01-11 22:30:00,21.0,26.0,45.0,26.0,19.0,9.0,12.0
106267,2018-01-11 22:45:00,11.0,13.0,35.0,20.0,19.0,10.0,16.0
106268,2018-01-11 23:00:00,7.0,9.0,37.0,16.0,15.0,6.0,10.0
106269,2018-01-11 23:15:00,8.0,11.0,36.0,22.0,17.0,6.0,14.0
106270,2018-01-11 23:30:00,5.0,6.0,30.0,15.0,12.0,5.0,15.0
106271,2018-01-11 23:45:00,10.0,10.0,19.0,9.0,14.0,6.0,15.0
106272,2018-01-12 00:00:00,4.0,8.0,20.0,14.0,5.0,5.0,5.0
106273,2018-01-12 00:15:00,5.0,4.0,18.0,14.0,16.0,7.0,4.0
106274,2018-01-12 00:30:00,7.0,5.0,15.0,9.0,10.0,4.0,1.0
106275,2018-01-12 00:45:00,5.0,6.0,9.0,7.0,11.0,8.0,2.0
106276,2018-01-12 01:00:00,4.0,4.0,5.0,8.0,5.0,6.0,1.0
106277,2018-01-12 01:15:00,2.0,1.0,6.0,6.0,7.0,3.0,2.0
106278,2018-01-12 01:30:00,3.0,4.0,8.0,5.0,8.0,3.0,2.0
106279,2018-01-12 01:45:00,0.0,0.0,10.0,13.0,5.0,1.0,2.0
106280,2018-01-12 02:00:00,3.0,3.0,6.0,4.0,4.0,2.0,1.0
106281,2018-01-12 02:15:00,2.0,3.0,4.0,0.0,5.0,2.0,0.0
106282,2018-01-12 02:30:00,2.0,2.0,4.0,6.0,1.0,2.0,2.0
106283,2018-01-12 02:45:00,5.0,6.0,7.0,4.0,4.0,1.0,0.0
106284,2018-01-12 03:00:00,2.0,3.0,7.0,5.0,2.0,1.0,1.0
106285,2018-01-12 03:15:00,0.0,0.0,7.0,5.0,3.0,3.0,0.0
106286,2018-01-12 03:30:00,1.0,2.0,6.0,6.0,5.0,2.0,0.0
106287,2018-01-12 03:45:00,0.0,0.0,1.0,1.0,3.0,3.0,0.0
106288,2018-01-12 04:00:00,3.0,3.0,7.0,4.0,4.0,1.0,0.0
106289,2018-01-12 04:15:00,2.0,3.0,3.0,4.0,2.0,0.0,2.0
106290,2018-01-12 04:30:00,3.0,6.0,8.0,3.0,5.0,4.0,1.0
106291,2018-01-12 04:45:00,8.0,8.0,15.0,7.0,9.0,3.0,1.0
106292,2018-01-12 05:00:00,4.0,5.0,10.0,5.0,2.0,5.0,1.0
106293,2018-01-12 05:15:00,9.0,9.0,16.0,13.0,7.0,4.0,1.0
106294,2018-01-12 05:30:00,8.0,10.0,26.0,10.0,5.0,3.0,1.0
106295,2018-01-12 05:45:00,7.0,8.0,31.0,17.0,6.0,9.0,7.0
106296,2018-01-12 06:00:00,13.0,14.0,30.0,14.0,11.0,4.0,3.0
106297,2018-01-12 06:15:00,18.0,18.0,37.0,16.0,7.0,7.0,10.0
106298,2018-01-12 06:30:00,27.0,38.0,34.0,17.0,11.0,15.0,4.0
106299,2018-01-12 06:45:00,32.0,46.0,54.0,16.0,24.0,22.0,10.0
106300,2018-01-12 07:00:00,37.0,39.0,44.0,17.0,21.0,31.0,9.0
106301,2018-01-12 07:15:00,42.0,54.0,58.0,28.0,32.0,28.0,7.0
106302,2018-01-12 07:30:00,55.0,69.0,54.0,27.0,29.0,42.0,21.0
106303,2018-01-12 07:45:00,52.0,65.0,57.0,18.0,38.0,36.0,15.0
106304,2018-01-12 08:00:00,64.0,54.0,80.0,28.0,29.0,37.0,34.0
106305,2018-01-12 08:15:00,69.0,67.0,62.0,32.0,38.0,28.0,36.0
106306,2018-01-12 08:30:00,68.0,69.0,67.0,33.0,43.0,34.0,25.0
106307,2018-01-12 08:45:00,54.0,67.0,61.0,39.0,25.0,33.0,19.0
106308,2018-01-12 09:00:00,55.0,58.0,40.0,28.0,46.0,34.0,29.0
106309,2018-01-12 09:15:00,61.0,68.0,82.0,45.0,36.0,22.0,21.0
106310,2018-01-12 09:30:00,48.0,58.0,68.0,29.0,43.0,24.0,24.0
106311,2018-01-12 09:45:00,50.0,68.0,79.0,41.0,43.0,17.0,27.0
106312,2018-01-12 10:00:00,52.0,36.0,63.0,38.0,37.0,15.0,25.0
106313,2018-01-12 10:15:00,35.0,51.0,57.0,37.0,49.0,27.0,40.0
106314,2018-01-12 10:30:00,40.0,42.0,56.0,28.0,50.0,25.0,25.0
106315,2018-01-12 10:45:00,30.0,40.0,95.0,44.0,37.0,26.0,40.0
106316,2018-01-12 11:00:00,29.0,45.0,71.0,41.0,43.0,27.0,21.0
106317,2018-01-12 11:15:00,40.0,48.0,70.0,47.0,37.0,21.0,26.0
106318,2018-01-12 11:30:00,36.0,53.0,79.0,38.0,53.0,23.0,26.0
106319,2018-01-12 11:45:00,37.0,40.0,86.0,32.0,39.0,36.0,32.0
106320,2018-01-12 12:00:00,27.0,49.0,86.0,42.0,37.0,21.0,40.0
106321,2018-01-12 12:15:00,38.0,45.0,91.0,46.0,43.0,23.0,30.0
106322,2018-01-12 12:30:00,37.0,54.0,81.0,41.0,43.0,34.0,40.0
106323,2018-01-12 12:45:00,45.0,52.0,61.0,39.0,36.0,33.0,41.0
106324,2018-01-12 13:00:00,37.0,55.0,89.0,44.0,49.0,25.0,35.0
106325,2018-01-12 13:15:00,32.0,62.0,92.0,44.0,46.0,22.0,45.0
106326,2018-01-12 13:30:00,35.0,49.0,92.0,45.0,39.0,28.0,29.0
106327,2018-01-12 13:45:00,40.0,47.0,99.0,41.0,41.0,24.0,29.0
106328,2018-01-12 14:00:00,34.0,51.0,98.0,50.0,41.0,21.0,58.0
106329,2018-01-12 14:15:00,32.0,50.0,96.0,52.0,50.0,25.0,48.0
106330,2018-01-12 14:30:00,48.0,49.0,91.0,55.0,50.0,31.0,37.0
106331,2018-01-12 14:45:00,36.0,59.0,81.0,65.0,40.0,25.0,48.0
106332,2018-01-12 15:00:00,37.0,52.0,108.0,64.0,50.0,32.0,32.0
106333,2018-01-12 15:15:00,35.0,44.0,102.0,63.0,44.0,29.0,35.0
106334,2018-01-12 15:30:00,37.0,52.0,88.0,47.0,55.0,32.0,49.0
106335,2018-01-12 15:45:00,55.0,45.0,91.0,59.0,52.0,42.0,56.0
106336,2018-01-12 16:00:00,40.0,63.0,95.0,60.0,43.0,32.0,52.0
106337,2018-01-12 16:15:00,32.0,55.0,92.0,48.0,47.0,32.0,60.0
106338,2018-01-12 16:30:00,30.0,50.0,104.0,68.0,46.0,25.0,63.0
106339,2018-01-12 16:45:00,39.0,43.0,107.0,69.0,42.0,31.0,45.0
106340,2018-01-12 17:00:00,25.0,48.0,120.0,63.0,36.0,28.0,51.0
106341,2018-01-12 17:15:00,34.0,48.0,91.0,56.0,40.0,27.0,63.0
106342,2018-01-12 17:30:00,31.0,48.0,106.0,48.0,41.0,31.0,72.0
106343,2018-01-12 17:45:00,27.0,44.0,81.0,41.0,40.0,25.0,60.0
106344,2018-01-12 18:00:00,23.0,59.0,83.0,42.0,40.0,25.0,51.0
106345,2018-01-12 18:15:00,31.0,29.0,72.0,37.0,34.0,18.0,43.0
106346,2018-01-12 18:30:00,28.0,41.0,68.0,34.0,22.0,17.0,38.0
106347,2018-01-12 18:45:00,15.0,33.0,56.0,31.0,37.0,21.0,24.0
106348,2018-01-12 19:00:00,30.0,35.0,54.0,20.0,34.0,18.0,33.0
106349,2018-01-12 19:15:00,25.0,29.0,56.0,31.0,29.0,12.0,28.0
106350,2018-01-12 19:30:00,23.0,27.0,58.0,22.0,31.0,11.0,32.0
106351,2018-01-12 19:45:00,16.0,22.0,46.0,20.0,28.0,16.0,20.0
106352,2018-01-12 20:00:00,19.0,31.0,46.0,29.0,22.0,10.0,23.0
106353,2018-01-12 20:15:00,22.0,27.0,33.0,20.0,28.0,13.0,17.0
106354,2018-01-12 20:30:00,17.0,30.0,34.0,19.0,26.0,13.0,23.0
106355,2018-01-12 20:45:00,22.0,30.0,30.0,16.0,23.0,8.0,28.0
106356,2018-01-12 21:00:00,9.0,14.0,47.0,24.0,20.0,6.0,12.0
106357,2018-01-12 21:15:00,12.0,15.0,55.0,32.0,18.0,7.0,17.0
106358,2018-01-12 21:30:00,11.0,19.0,31.0,11.0,19.0,9.0,17.0
106359,2018-01-12 21:45:00,22.0,26.0,39.0,14.0,19.0,9.0,15.0
106360,2018-01-12 22:00:00,13.0,20.0,39.0,25.0,25.0,12.0,12.0
106361,2018-01-12 22:15:00,11.0,13.0,28.0,27.0,21.0,9.0,13.0
106362,2018-01-12 22:30:00,12.0,12.0,30.0,23.0,27.0,8.0,11.0
106363,2018-01-12 22:45:00,20.0,16.0,45.0,23.0,17.0,12.0,15.0
106364,2018-01-12 23:00:00,14.0,17.0,42.0,25.0,18.0,9.0,20.0
106365,2018-01-12 23:15:00,11.0,16.0,37.0,25.0,20.0,8.0,11.0
106366,2018-01-12 23:30:00,13.0,13.0,39.0,24.0,17.0,10.0,18.0
106367,2018-01-12 23:45:00,16.0,20.0,37.0,17.0,18.0,14.0,16.0
106368,2018-01-13 00:00:00,5.0,8.0,32.0,19.0,15.0,10.0,8.0
106369,2018-01-13 00:15:00,4.0,8.0,23.0,10.0,15.0,7.0,5.0
106370,2018-01-13 00:30:00,6.0,10.0,33.0,19.0,14.0,6.0,7.0
106371,2018-01-13 00:45:00,10.0,12.0,13.0,9.0,12.0,5.0,9.0
106372,2018-01-13 01:00:00,4.0,6.0,13.0,18.0,12.0,6.0,9.0
106373,2018-01-13 01:15:00,6.0,7.0,16.0,8.0,16.0,4.0,2.0
106374,2018-01-13 01:30:00,5.0,7.0,14.0,9.0,2.0,4.0,8.0
106375,2018-01-13 01:45:00,4.0,4.0,13.0,13.0,6.0,1.0,1.0
106376,2018-01-13 02:00:00,5.0,5.0,12.0,10.0,8.0,5.0,3.0
106377,2018-01-13 02:15:00,10.0,12.0,13.0,13.0,11.0,5.0,5.0
106378,2018-01-13 02:30:00,6.0,6.0,13.0,4.0,5.0,1.0,1.0
106379,2018-01-13 02:45:00,3.0,5.0,12.0,10.0,6.0,6.0,1.0
106380,2018-01-13 03:00:00,7.0,7.0,6.0,4.0,3.0,2.0,1.0
106381,2018-01-13 03:15:00,1.0,2.0,13.0,8.0,5.0,3.0,4.0
106382,2018-01-13 03:30:00,1.0,1.0,8.0,6.0,9.0,3.0,2.0
106383,2018-01-13 03:45:00,0.0,1.0,8.0,6.0,8.0,4.0,0.0
106384,2018-01-13 04:00:00,2.0,2.0,7.0,3.0,4.0,1.0,1.0
106385,2018-01-13 04:15:00,2.0,4.0,9.0,8.0,4.0,2.0,1.0
106386,2018-01-13 04:30:00,3.0,3.0,7.0,5.0,5.0,1.0,2.0
